comment_id,author,comment,likes,published,video_id,parent_id,raw,clean_comment,lang,neg,neu,pos,compound,sentiment_vader
UgzDyq3R1o6zHAwXR7N4AaABAg,@maikvoets3628,I disagree. Ownership in the worlds best companies is the ultimate safe haven asset.,0,2025-10-19 07:33:43+00:00,n9pbzuUpbGg,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'n9pbzuUpbGg', 'textDisplay': 'I disagree. Ownership in the worlds best companies is the ultimate safe haven asset.', 'textOriginal': 'I disagree. Ownership in the worlds best companies is the ultimate safe haven asset.', 'authorDisplayName': '@maikvoets3628', 'authorProfileImageUrl': 'https://yt3.ggpht.com/bef1gLQfekYYhIxyBwdbK5mF3RK9YIqeZnP7wSmCdTsj7i6NWJEiPCeiOzi81K-imCQ9JjwmYw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@maikvoets3628', 'authorChannelId': {'value': 'UCVqUx9UMxVNT_lXkav9k5Tw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-19T07:33:43Z', 'updatedAt': '2025-10-19T07:33:43Z'}",I disagree. Ownership in the worlds best companies is the ultimate safe haven asset.,en,0.117,0.45,0.432,0.7906,Positive
Ugz-g7IsocN7abeS7aN4AaABAg,@richardtengcy,I`m all in Silver,0,2025-10-19 07:21:06+00:00,n9pbzuUpbGg,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'n9pbzuUpbGg', 'textDisplay': 'I`m all in Silver', 'textOriginal': 'I`m all in Silver', 'authorDisplayName': '@richardtengcy', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_npJ2-vNi7VCyWq3p7MhXMTGhjzUikvYo9RNlxQHaEYGGQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@richardtengcy', 'authorChannelId': {'value': 'UC4dY1SMsu2qxuAoPXS973nA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-19T07:21:06Z', 'updatedAt': '2025-10-19T07:21:06Z'}",I`m all in Silver,it,0.0,1.0,0.0,0.0,Neutral
UgwTphegc6tIyuvLZ094AaABAg,@Adam-gg7ps,The title should read - What the USD's devaluation really means for the world...,0,2025-10-19 06:59:07+00:00,n9pbzuUpbGg,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'n9pbzuUpbGg', 'textDisplay': ""The title should read - What the USD's devaluation really means for the world..."", 'textOriginal': ""The title should read - What the USD's devaluation really means for the world..."", 'authorDisplayName': '@Adam-gg7ps', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_mCLCvWDq3P_K7DtOb8ev33cbHvD5mwnWs0GZCl8Sj66w=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@Adam-gg7ps', 'authorChannelId': {'value': 'UCFJWeXTsbCiQG-h75u2mAUQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-19T06:59:07Z', 'updatedAt': '2025-10-19T06:59:07Z'}",The title should read - What the USD's devaluation really means for the world...,en,0.0,1.0,0.0,0.0,Neutral
UgyZiE9BPc3ZzZxIFoJ4AaABAg,@stefanwahlqvist7605,"I think Brics and most of their constituents are planning gold backed currencies. If so, that’s the biggest gold story and that will force US and the West to do the same. And if so, again, this is only in the early phases of gold’s revaluation and we can look for gold at 30 000 in just a few years. I think that would be very good for people around the world because they wouldn’t be so in the hands of irresponsible politicians.",1,2025-10-19 06:23:28+00:00,n9pbzuUpbGg,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'n9pbzuUpbGg', 'textDisplay': 'I think Brics and most of their constituents are planning gold backed currencies. If so, that’s the biggest gold story and that will force US and the West to do the same. And if so, again, this is only in the early phases of gold’s revaluation and we can look for gold at 30 000 in just a few years. I think that would be very good for people around the world because they wouldn’t be so in the hands of irresponsible politicians.', 'textOriginal': 'I think Brics and most of their constituents are planning gold backed currencies. If so, that’s the biggest gold story and that will force US and the West to do the same. And if so, again, this is only in the early phases of gold’s revaluation and we can look for gold at 30 000 in just a few years. I think that would be very good for people around the world because they wouldn’t be so in the hands of irresponsible politicians.', 'authorDisplayName': '@stefanwahlqvist7605', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_lDLVYtT4AlquTQnqWfrMsAhNBLzFDfES1EyQcGsf5sD0c=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@stefanwahlqvist7605', 'authorChannelId': {'value': 'UCJPAXkKI-tBNAzOoyOfatEA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2025-10-19T06:23:28Z', 'updatedAt': '2025-10-19T06:23:28Z'}","I think Brics and most of their constituents are planning gold backed currencies. If so, that’s the biggest gold story and that will force US and the West to do the same. And if so, again, this is only in the early phases of gold’s revaluation and we can look for gold at 30 000 in just a few years. I think that would be very good for people around the world because they wouldn’t be so in the hands of irresponsible politicians.",en,0.033,0.918,0.049,0.101,Positive
Ugwr8JPPrcxenAFParF4AaABAg,@alexturcin7390,"Well in my country when the gold price spiked, most people rushed into pawn shops to sell some of their gold so they could fix their financial problems (debts, student loans, etc).",2,2025-10-19 06:22:55+00:00,n9pbzuUpbGg,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'n9pbzuUpbGg', 'textDisplay': 'Well in my country when the gold price spiked, most people rushed into pawn shops to sell some of their gold so they could fix their financial problems (debts, student loans, etc).', 'textOriginal': 'Well in my country when the gold price spiked, most people rushed into pawn shops to sell some of their gold so they could fix their financial problems (debts, student loans, etc).', 'authorDisplayName': '@alexturcin7390', 'authorProfileImageUrl': 'https://yt3.ggpht.com/-Xrp4ElIWV1162vhOxyfJ9kZYxwZ9SE4I4zSN8UVzLaol3PSm6tY9c91RnMplFMCsUsJSdbm=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@alexturcin7390', 'authorChannelId': {'value': 'UCsV_C-0rU1osY57VvE6GkCg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2025-10-19T06:22:55Z', 'updatedAt': '2025-10-19T06:22:55Z'}","Well in my country when the gold price spiked, most people rushed into pawn shops to sell some of their gold so they could fix their financial problems (debts, student loans, etc).",en,0.078,0.862,0.06,-0.1531,Negative
UgwdBpbLTrVokxedoqN4AaABAg,@armored.angels,"Basically your paper money is worthless without trust...
Gold doesn't need trust, shiny is shiny 😂",18,2025-10-19 05:57:08+00:00,n9pbzuUpbGg,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'n9pbzuUpbGg', 'textDisplay': ""Basically your paper money is worthless without trust...\nGold doesn't need trust, shiny is shiny 😂"", 'textOriginal': ""Basically your paper money is worthless without trust...\nGold doesn't need trust, shiny is shiny 😂"", 'authorDisplayName': '@armored.angels', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_lCBF1GJbm5sHNcCqlEsYbXxRgeDd_k6bacjwUxqafnTQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@armored.angels', 'authorChannelId': {'value': 'UCZKiT9W6RQhyuCbOxkJJ4-Q'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 18, 'publishedAt': '2025-10-19T05:57:08Z', 'updatedAt': '2025-10-19T05:57:08Z'}","Basically your paper money is worthless without trust... Gold doesn't need trust, shiny is shiny 😂",en,0.352,0.517,0.131,-0.6602,Negative
UgyEqtLrvm5-ivtA3aB4AaABAg,@RohanraoIngle,🇮🇳 india was called sone ki chidya ( golden bird) before beritish stole 64 trillion usd from india in 200 years but still our temples hold billions of dollars of gold and indian families hold 3.5 trillion dollars of gold which is similar to our economy,0,2025-10-19 05:41:34+00:00,n9pbzuUpbGg,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'n9pbzuUpbGg', 'textDisplay': '🇮🇳 india was called sone ki chidya ( golden bird) before beritish stole 64 trillion usd from india in 200 years but still our temples hold billions of dollars of gold and indian families hold 3.5 trillion dollars of gold which is similar to our economy', 'textOriginal': '🇮🇳 india was called sone ki chidya ( golden bird) before beritish stole 64 trillion usd from india in 200 years but still our temples hold billions of dollars of gold and indian families hold 3.5 trillion dollars of gold which is similar to our economy', 'authorDisplayName': '@RohanraoIngle', 'authorProfileImageUrl': 'https://yt3.ggpht.com/Ew7Lsw1Q_6J4blKZmSAIWmSIN6ZOD2eYUVB2vKw86DMf8lOe7wk4uFunsOJ0rW1u7dT9TOH1rc4=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@RohanraoIngle', 'authorChannelId': {'value': 'UCMZzWSzLkCKumSZW6P0J2gQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-19T05:41:34Z', 'updatedAt': '2025-10-19T05:41:34Z'}",🇮🇳 india was called sone ki chidya ( golden bird) before beritish stole 64 trillion usd from india in 200 years but still our temples hold billions of dollars of gold and indian families hold 3.5 trillion dollars of gold which is similar to our economy,en,0.0,1.0,0.0,0.0,Neutral
Ugx-CVFf_OPYXwJXRkp4AaABAg,@maddog4975,"GIANT CAVEAT -- Gold has intrinsic value because it can be used in manufacturing of goods.  As gold's market value skyrockets, though, the cost of using it for electronics, false teeth or jewelry skyrockets accordingly.  Since electronic items are bought by many non-gold owners, they won't be able to afford the products.  Cost shall force gold's replacement by substitute materials.  Gold shall suffer de facto LOSS of its intrinsic value, becoming a speculative asset.",0,2025-10-19 05:00:06+00:00,n9pbzuUpbGg,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'n9pbzuUpbGg', 'textDisplay': ""GIANT CAVEAT -- Gold has intrinsic value because it can be used in manufacturing of goods.  As gold's market value skyrockets, though, the cost of using it for electronics, false teeth or jewelry skyrockets accordingly.  Since electronic items are bought by many non-gold owners, they won't be able to afford the products.  Cost shall force gold's replacement by substitute materials.  Gold shall suffer de facto LOSS of its intrinsic value, becoming a speculative asset."", 'textOriginal': ""GIANT CAVEAT -- Gold has intrinsic value because it can be used in manufacturing of goods.  As gold's market value skyrockets, though, the cost of using it for electronics, false teeth or jewelry skyrockets accordingly.  Since electronic items are bought by many non-gold owners, they won't be able to afford the products.  Cost shall force gold's replacement by substitute materials.  Gold shall suffer de facto LOSS of its intrinsic value, becoming a speculative asset."", 'authorDisplayName': '@maddog4975', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_nAlOGWCo4-QxHY_ZHHrB2Z1S1CZT3IjG60Z7xfTpM=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@maddog4975', 'authorChannelId': {'value': 'UC5d5-f--ljwtZGwis_pdx8w'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-19T05:00:06Z', 'updatedAt': '2025-10-19T05:00:06Z'}","GIANT CAVEAT -- Gold has intrinsic value because it can be used in manufacturing of goods. As gold's market value skyrockets, though, the cost of using it for electronics, false teeth or jewelry skyrockets accordingly. Since electronic items are bought by many non-gold owners, they won't be able to afford the products. Cost shall force gold's replacement by substitute materials. Gold shall suffer de facto LOSS of its intrinsic value, becoming a speculative asset.",en,0.077,0.792,0.131,0.3751,Positive
UgySDcMUrd0gv5HPHkR4AaABAg,@kdec.nc.phase2,"IDK how, DOllar fell all time low since 2022, it was worth 125 in 2022 now its worth 140 in 2025. It is getting stronger for us.",0,2025-10-19 04:53:17+00:00,n9pbzuUpbGg,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'n9pbzuUpbGg', 'textDisplay': 'IDK how, DOllar fell all time low since 2022, it was worth 125 in 2022 now its worth 140 in 2025. It is getting stronger for us.', 'textOriginal': 'IDK how, DOllar fell all time low since 2022, it was worth 125 in 2022 now its worth 140 in 2025. It is getting stronger for us.', 'authorDisplayName': '@kdec.nc.phase2', 'authorProfileImageUrl': 'https://yt3.ggpht.com/PqvWd7pVOjgYw0V343zLsaE-my7aFrowkbtoZpYipbJUyR_DT24B-khjd7Uyy_NmKlHGUi4Z4w=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@kdec.nc.phase2', 'authorChannelId': {'value': 'UCgqmJ04dhF7eiz_XL3yUHEQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-19T04:53:17Z', 'updatedAt': '2025-10-19T04:53:17Z'}","IDK how, DOllar fell all time low since 2022, it was worth 125 in 2022 now its worth 140 in 2025. It is getting stronger for us.",en,0.13,0.674,0.196,0.2885,Positive
UgxLA7-f4-9X8V_uRB94AaABAg,@crand20033,It's becoming more scarce and rising in value because the world's governments are hording it.  The US government owns the most.,0,2025-10-19 04:45:57+00:00,n9pbzuUpbGg,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'n9pbzuUpbGg', 'textDisplay': ""It's becoming more scarce and rising in value because the world's governments are hording it.  The US government owns the most."", 'textOriginal': ""It's becoming more scarce and rising in value because the world's governments are hording it.  The US government owns the most."", 'authorDisplayName': '@crand20033', 'authorProfileImageUrl': 'https://yt3.ggpht.com/h2bRcbdQVXgbvaIOCbTYkkFVhm6PacwdDAHhDPY6yitrr4aw9qgkHdiYbLq5CZWH9zNOicvXtQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@crand20033', 'authorChannelId': {'value': 'UCf1vyDdQoFFZaJW1_KAMH4Q'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-19T04:45:57Z', 'updatedAt': '2025-10-19T04:45:57Z'}",It's becoming more scarce and rising in value because the world's governments are hording it. The US government owns the most.,en,0.0,0.893,0.107,0.34,Positive
UgyPQEB3g46n9k0pBaR4AaABAg,@androidgamer7213,abrahamic economics is bubble . Now you  people trying to replace the dollar with stable coin . Now where the Avenger and Superman to save  america .,0,2025-10-19 04:18:04+00:00,n9pbzuUpbGg,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'n9pbzuUpbGg', 'textDisplay': 'abrahamic economics is bubble . Now you  people trying to replace the dollar with stable coin . Now where the Avenger and Superman to save  america .', 'textOriginal': 'abrahamic economics is bubble . Now you  people trying to replace the dollar with stable coin . Now where the Avenger and Superman to save  america .', 'authorDisplayName': '@androidgamer7213', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_ka_OJb0XNJYDEohFXLN9aw8SQx2wooMyAYwzwnScVwBS5AeOdo4U3-cDL-EXswMyKilw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@androidgamer7213', 'authorChannelId': {'value': 'UC8IvvO9x6GXbmtftTiPqkdw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-19T04:18:04Z', 'updatedAt': '2025-10-19T04:18:04Z'}",abrahamic economics is bubble . Now you people trying to replace the dollar with stable coin . Now where the Avenger and Superman to save america .,en,0.0,0.822,0.178,0.6597,Positive
